customer_id,email_received,purchase_made,age,previous_purchases
40580,0,0,68,1
40581,1,0,25,11
40582,0,1,55,17
40583,1,0,28,17
40584,0,0,29,18
40585,0,0,36,10
40586,0,0,20,11
40587,1,0,64,18
40588,0,0,36,5
40589,1,1,25,9
40590,1,0,53,19
40591,0,0,57,14
40592,0,0,54,16
40593,0,0,34,6
40594,1,0,43,17
40595,1,0,29,19
40596,0,0,44,3
40597,0,0,38,6
40598,0,0,26,19
40599,0,0,57,10
40600,1,0,50,12
40601,0,0,40,10
40602,0,0,28,8
40603,1,0,53,1
40604,0,0,49,15
40605,0,0,27,10
40606,0,0,47,18
40607,1,0,65,2
40608,0,0,48,14
40609,0,0,32,18
40610,0,0,23,15
40611,0,0,55,11
40612,0,0,35,7
40613,0,0,27,18
40614,0,0,63,13
40615,0,0,47,1
40616,0,0,20,9
40617,1,0,39,12
40618,1,0,49,7
40619,0,0,25,11
40620,0,0,25,1
40621,0,0,33,6
40622,0,0,36,19
40623,0,0,62,19
40624,0,0,38,9
40625,0,0,45,18
40626,1,0,32,1
40627,0,0,56,9
40628,1,0,26,15
40629,1,0,54,5
40630,1,0,56,7
40631,1,1,45,3
40632,0,0,60,0
40633,0,0,40,14
40634,0,0,28,0
40635,0,0,63,4
40636,0,0,63,7
40637,1,0,56,6
40638,0,0,52,8
40639,0,1,69,12
40640,1,0,67,1
40641,0,0,30,17
40642,0,1,45,5
40643,0,0,28,6
40644,1,0,43,16
40645,1,0,58,19
40646,1,0,25,4
40647,0,0,34,12
40648,1,1,46,18
40649,0,0,33,7
40650,1,1,46,9
40651,1,1,44,10
40652,1,0,27,5
40653,1,0,20,15
40654,0,0,50,3
40655,0,0,28,11
40656,1,0,53,5
40657,0,0,58,16
40658,1,0,52,3
40659,1,0,34,17
40660,0,0,56,3
40661,1,0,29,17
40662,0,0,55,13
40663,0,0,47,14
40664,0,0,53,0
40665,0,0,64,15
40666,1,0,41,6
40667,0,0,25,1
40668,1,0,29,2
40669,0,0,57,6
40670,1,0,33,17
40671,1,0,64,8
40672,0,0,48,9
40673,1,1,53,10
40674,1,0,30,19
40675,1,0,67,9
40676,1,0,28,9
40677,1,0,52,17
40678,1,0,30,12
40679,0,0,57,5
40680,0,1,60,4
40681,1,0,66,19
40682,0,0,66,2
40683,0,0,27,5
40684,0,1,53,13
40685,0,0,67,5
40686,0,0,57,16
40687,1,0,24,17
40688,1,0,22,10
40689,0,1,66,9
40690,1,0,63,7
40691,0,1,43,6
40692,0,0,39,8
40693,1,0,45,2
40694,1,0,21,10
40695,0,0,28,11
40696,0,0,51,8
40697,0,1,67,16
40698,1,0,45,6
40699,0,0,39,13
40700,0,0,43,19
40701,1,0,53,19
40702,1,0,63,15
40703,1,0,47,8
40704,1,1,20,11
40705,0,0,24,3
40706,1,0,25,0
40707,0,0,36,13
40708,1,1,49,17
40709,0,0,62,5
40710,1,0,45,3
40711,0,0,49,1
40712,0,1,32,7
40713,0,0,40,8
40714,1,0,60,4
40715,0,0,30,17
40716,0,0,50,15
40717,0,0,41,19
40718,0,0,31,14
40719,1,0,21,3
40720,0,0,32,15
40721,0,0,31,18
40722,1,0,31,14
40723,1,0,25,9
40724,1,0,52,11
40725,1,0,57,7
40726,0,0,41,17
40727,1,0,65,8
40728,1,0,42,1
40729,1,0,57,6
40730,1,0,56,13
40731,0,0,69,18
40732,0,0,43,5
40733,1,0,31,16
40734,0,0,22,6
40735,1,1,36,19
40736,1,0,31,4
40737,0,0,63,9
40738,0,0,55,6
40739,0,0,39,19
40740,0,0,22,2
40741,0,0,61,4
40742,0,1,33,6
40743,0,0,40,8
40744,0,0,38,6
40745,0,1,49,7
40746,1,0,53,10
40747,1,0,41,13
40748,0,0,51,12
40749,0,0,67,0
40750,0,0,27,9
40751,0,1,58,0
40752,1,1,62,12
40753,0,0,68,7
40754,0,0,51,0
40755,1,1,62,15
40756,1,0,38,9
40757,1,0,36,13
40758,0,0,19,1
40759,1,0,57,5
40760,1,1,67,7
40761,1,0,19,11
40762,1,0,40,12
40763,1,0,65,2
40764,1,1,48,5
40765,0,0,35,5
40766,0,0,66,1
40767,1,0,51,15
40768,1,0,25,12
40769,1,0,59,8
40770,0,0,19,19
40771,0,0,48,19
40772,0,0,33,2
40773,1,0,54,14
40774,0,0,29,4
40775,1,1,52,17
40776,1,0,44,18
40777,0,0,38,19
40778,1,0,63,4
40779,1,0,43,18
40780,0,0,69,0
40781,0,1,19,18
40782,1,1,41,6
40783,0,0,22,9
40784,1,0,42,15
40785,1,0,32,19
40786,0,0,26,6
40787,0,1,32,8
40788,0,0,42,13
40789,0,1,39,2
40790,1,0,28,12
40791,1,0,33,9
40792,0,0,45,7
40793,1,0,19,18
40794,0,1,33,4
40795,1,0,43,15
40796,0,0,69,6
40797,0,1,66,11
40798,1,0,58,5
40799,1,0,38,17
40800,0,0,59,10
40801,0,0,57,15
40802,0,0,43,10
40803,0,0,60,15
40804,0,0,65,17
40805,1,0,55,7
40806,1,0,20,3
40807,1,1,56,7
40808,0,0,65,6
40809,1,0,65,15
40810,0,0,57,1
40811,0,0,50,5
40812,1,0,55,19
40813,0,0,47,3
40814,0,0,58,4
40815,0,0,30,6
40816,0,0,37,3
40817,0,1,46,9
40818,1,0,68,14
40819,0,0,38,5
40820,0,0,38,18
40821,0,0,46,7
40822,1,0,25,8
40823,0,1,30,2
40824,0,0,28,1
40825,1,0,65,18
40826,0,1,40,4
40827,0,0,69,14
40828,1,0,66,12
40829,0,0,60,10
40830,0,0,39,2
40831,0,0,36,9
40832,0,0,41,15
40833,1,0,37,7
40834,0,1,58,14
40835,0,1,25,1
40836,1,0,58,13
40837,0,1,18,12
40838,0,0,28,7
40839,1,0,44,6
40840,1,0,68,18
40841,1,1,51,14
40842,0,0,20,7
40843,1,1,24,5
40844,0,0,38,15
40845,0,0,53,9
40846,0,0,43,19
40847,1,1,51,15
40848,1,1,35,16
40849,1,0,39,12
40850,1,0,29,6
40851,0,0,67,11
40852,0,0,36,13
40853,1,0,62,15
40854,0,0,68,2
40855,0,0,48,13
40856,1,0,45,0
40857,1,0,26,2
40858,0,0,51,17
40859,1,0,56,4
40860,1,0,20,1
40861,0,0,35,13
40862,0,0,63,8
40863,0,0,66,12
40864,0,0,63,8
40865,0,0,23,16
40866,1,0,54,6
40867,0,0,21,5
40868,1,0,48,0
40869,0,0,22,14
40870,0,1,42,13
40871,1,0,69,19
40872,0,0,37,1
40873,1,0,50,11
40874,0,0,25,5
40875,1,0,40,10
40876,0,0,52,4
40877,0,0,22,1
40878,1,0,43,9
40879,1,0,68,16
40880,0,0,24,2
40881,1,0,69,17
40882,1,0,59,1
40883,0,1,63,17
40884,0,0,60,14
40885,0,0,51,12
40886,0,1,37,15
40887,0,1,24,5
40888,1,0,56,18
40889,1,0,20,3
40890,0,0,48,13
40891,0,0,32,10
40892,1,0,35,0
40893,0,0,60,11
40894,0,0,27,18
40895,1,0,45,0
40896,1,0,52,10
40897,1,0,59,10
40898,1,0,67,17
40899,1,0,48,16
40900,0,0,35,3
40901,0,0,47,10
40902,1,0,58,12
40903,0,0,43,8
40904,0,0,41,7
40905,0,1,44,19
40906,0,0,23,12
40907,0,0,31,4
40908,0,1,21,17
40909,0,0,43,9
40910,1,0,42,16
40911,1,1,62,11
40912,1,0,51,0
40913,0,0,47,0
40914,0,1,49,16
40915,0,0,61,9
40916,1,0,36,4
40917,1,0,22,13
40918,0,0,18,6
40919,1,0,41,8
40920,1,0,58,17
40921,0,0,19,10
40922,1,1,43,19
40923,1,0,32,16
40924,0,0,18,19
40925,0,0,58,11
40926,1,0,19,2
40927,1,0,34,1
40928,0,0,49,6
40929,1,0,39,19
40930,0,0,49,12
40931,0,0,26,6
40932,0,0,31,5
40933,1,0,25,14
40934,1,0,28,16
40935,1,0,48,17
40936,1,0,33,12
40937,1,0,64,17
40938,0,0,36,18
40939,1,0,42,3
40940,1,0,59,14
40941,0,0,36,13
40942,0,0,54,5
40943,1,0,38,9
40944,0,0,52,15
40945,0,0,23,16
40946,1,0,61,4
40947,1,0,18,9
40948,0,0,49,16
40949,0,0,64,4
40950,1,0,36,4
40951,1,0,53,16
40952,1,0,67,1
40953,1,0,42,4
40954,1,1,59,12
40955,1,1,19,2
40956,0,0,62,12
40957,0,0,66,9
40958,1,0,32,6
40959,0,0,56,6
40960,0,0,20,6
40961,0,1,19,1
40962,1,0,56,2
40963,1,0,50,6
40964,0,0,62,6
40965,1,1,64,6
40966,0,0,35,10
40967,1,0,29,14
40968,1,0,49,9
40969,1,0,53,10
40970,0,0,42,17
40971,0,0,62,6
40972,0,0,58,1
40973,1,0,19,9
40974,1,0,28,4
40975,1,1,33,5
40976,0,0,42,6
40977,1,0,43,13
40978,0,0,53,6
40979,0,1,34,1
40980,1,1,26,0
40981,0,0,69,16
40982,0,0,43,0
40983,0,1,24,11
40984,0,0,29,8
40985,0,0,59,2
40986,1,0,64,2
40987,0,0,23,8
40988,0,0,27,3
40989,0,0,23,13
40990,1,0,31,18
40991,1,0,67,3
40992,1,0,39,0
40993,1,1,44,18
40994,0,0,22,10
40995,1,0,22,16
40996,0,0,67,3
40997,0,1,35,15
40998,1,0,67,7
40999,0,1,36,19
41000,0,0,58,4
41001,1,0,23,14
41002,1,0,33,10
41003,0,0,48,19
41004,1,0,59,12
41005,1,0,20,12
41006,1,0,20,17
41007,1,0,35,17
41008,1,1,25,11
41009,1,0,37,15
41010,1,0,33,12
41011,1,0,53,13
41012,1,0,33,6
41013,0,0,38,10
41014,1,0,21,0
41015,0,0,61,18
41016,0,0,54,6
41017,1,0,39,4
41018,0,0,69,17
41019,1,0,28,2
41020,0,0,19,4
41021,1,0,52,5
41022,1,0,37,3
41023,1,0,67,8
41024,0,0,19,3
41025,1,0,41,5
41026,0,0,47,19
41027,0,0,63,1
41028,0,0,37,7
41029,1,1,42,7
41030,0,0,26,14
41031,1,0,57,13
41032,0,0,47,0
41033,0,0,20,11
41034,1,0,58,10
41035,1,0,40,4
41036,1,0,61,8
41037,0,0,52,15
41038,1,0,53,3
41039,1,0,51,2
41040,0,0,36,11
41041,1,0,50,0
41042,1,0,48,3
41043,1,0,66,6
41044,0,0,28,6
41045,1,0,35,9
41046,1,0,18,14
41047,0,0,26,17
41048,1,0,39,2
41049,1,0,64,18
41050,1,0,48,17
41051,1,0,36,6
41052,0,0,47,1
41053,1,0,65,17
41054,1,0,30,2
41055,0,0,57,16
41056,1,0,40,7
41057,1,0,50,8
41058,0,0,62,5
41059,1,0,28,14
41060,1,0,22,10
41061,0,0,50,8
41062,1,1,67,18
41063,1,0,18,1
41064,0,0,28,6
41065,0,0,23,18
41066,0,0,49,9
41067,0,0,52,16
41068,1,0,64,0
41069,0,0,28,15
41070,1,0,19,12
41071,1,0,45,19
41072,0,0,42,18
41073,1,0,67,15
41074,1,0,36,7
41075,1,0,29,0
41076,0,0,61,11
41077,0,0,24,15
41078,0,0,18,5
41079,0,0,25,8
41080,1,0,52,6
41081,0,0,69,19
41082,0,0,68,17
41083,1,0,40,2
41084,0,0,27,3
41085,0,0,39,10
41086,1,1,24,1
41087,1,0,37,7
41088,0,0,42,3
41089,0,0,31,3
41090,0,0,57,7
41091,1,0,40,3
41092,1,0,29,3
41093,0,0,39,10
41094,0,0,50,3
41095,1,0,37,15
41096,1,0,27,9
41097,1,0,57,10
41098,0,1,58,11
41099,1,1,21,6
41100,1,0,20,11
41101,1,0,32,17
41102,1,0,25,19
41103,0,0,34,2
41104,0,0,67,3
41105,0,0,51,3
41106,0,0,56,4
41107,1,0,67,19
41108,0,0,38,10
41109,0,0,48,8
41110,1,0,54,9
41111,0,0,49,12
41112,0,0,23,8
41113,0,0,25,9
41114,1,0,67,14
41115,0,0,69,16
41116,0,0,56,13
41117,0,0,64,8
41118,1,0,65,7
41119,0,0,44,9
41120,1,0,55,19
41121,0,0,39,14
41122,0,0,20,7
41123,1,1,50,3
41124,0,1,58,10
41125,0,0,29,7
41126,1,0,62,6
41127,0,0,19,4
41128,1,0,21,9
41129,0,0,40,17
41130,1,0,66,13
41131,1,0,21,11
41132,0,0,41,3
41133,1,0,20,12
41134,0,0,60,15
41135,1,0,66,7
41136,0,0,57,2
41137,1,0,61,8
41138,1,1,46,8
41139,0,0,27,9
41140,0,0,58,15
41141,0,0,68,8
41142,1,0,52,17
41143,0,1,42,16
41144,1,0,25,19
41145,0,0,55,18
41146,0,0,46,14
41147,1,0,18,0
41148,1,0,30,5
41149,1,0,48,9
41150,1,0,18,17
41151,1,0,45,2
41152,1,0,25,9
41153,0,0,30,8
41154,1,0,26,19
41155,1,0,61,9
41156,1,0,23,9
41157,1,0,67,13
41158,0,0,36,18
41159,0,0,59,4
41160,0,0,39,5
41161,1,0,33,7
41162,0,0,32,11
41163,0,1,53,19
41164,1,0,31,16
41165,1,0,54,1
41166,0,1,54,7
41167,1,0,45,13
41168,0,0,23,0
41169,1,1,39,5
41170,1,1,37,19
41171,0,0,61,5
41172,0,0,19,18
41173,0,0,39,12
41174,0,0,37,17
41175,0,0,69,3
41176,1,0,22,14
41177,0,0,22,8
41178,1,1,42,4
41179,1,1,59,1
41180,1,0,36,2
41181,0,0,54,14
41182,0,0,49,16
41183,1,0,67,12
41184,1,0,35,9
41185,0,0,32,4
41186,1,0,46,15
41187,0,0,25,15
41188,0,0,59,5
41189,1,0,36,8
41190,1,1,28,13
41191,0,0,52,16
41192,0,0,63,16
41193,0,0,55,7
41194,1,0,68,4
41195,0,0,41,5
41196,0,0,32,16
41197,0,0,24,18
41198,0,1,60,15
41199,1,0,64,7
41200,0,1,18,14
41201,1,0,55,15
41202,0,0,48,19
41203,1,0,23,6
41204,0,1,60,10
41205,1,0,69,5
41206,0,0,63,2
41207,1,0,68,5
41208,1,0,57,4
41209,1,1,66,1
41210,0,0,69,9
41211,1,0,36,5
41212,0,0,32,4
41213,1,1,47,19
41214,0,0,27,1
41215,0,0,54,4
41216,0,1,21,5
41217,0,0,37,3
41218,0,0,29,19
41219,0,0,56,6
41220,1,0,48,1
41221,1,0,49,11
41222,0,1,36,16
41223,0,0,66,1
41224,1,0,18,19
41225,0,1,22,13
41226,1,0,68,18
41227,1,0,62,15
41228,1,0,49,18
41229,1,0,54,0
41230,1,1,54,14
41231,0,0,33,9
41232,0,0,40,1
41233,0,0,67,13
41234,1,0,64,19
41235,0,0,65,2
41236,1,0,35,19
41237,0,0,38,0
41238,0,0,66,3
41239,0,0,64,12
41240,1,0,43,6
41241,1,1,19,5
41242,1,0,34,5
41243,1,0,30,0
41244,1,0,36,2
41245,1,0,40,10
41246,0,0,38,8
41247,0,0,66,2
41248,0,0,34,13
41249,1,0,31,16
41250,0,0,28,15
41251,0,0,28,5
41252,1,0,44,17
41253,0,0,30,11
41254,1,1,56,4
41255,1,0,41,11
41256,1,1,18,10
41257,1,0,42,2
41258,1,0,65,18
41259,1,1,68,15
41260,0,0,30,12
41261,1,0,62,18
41262,1,0,24,10
41263,0,0,64,12
41264,0,0,24,10
41265,0,0,23,12
41266,1,0,18,12
41267,0,0,27,1
41268,1,0,30,4
41269,0,0,60,16
41270,0,0,45,0
41271,0,0,52,19
41272,1,0,64,16
41273,0,0,27,12
41274,0,0,31,10
41275,1,0,50,5
41276,1,0,31,4
41277,1,0,60,16
41278,1,0,68,1
41279,1,0,69,5
41280,1,0,59,11
41281,1,0,62,8
41282,0,0,29,12
41283,0,0,58,19
41284,0,0,23,2
41285,1,0,63,17
41286,1,0,49,0
41287,0,0,57,0
41288,1,0,66,5
41289,1,0,65,9
41290,1,0,34,4
41291,1,0,18,6
41292,1,0,62,5
41293,0,0,29,10
41294,0,0,23,3
41295,1,0,46,14
41296,1,1,33,8
41297,1,0,21,17
41298,0,1,28,6
41299,0,0,24,18
41300,0,0,50,8
41301,1,0,46,2
41302,1,0,56,0
41303,1,0,62,10
41304,1,0,28,3
41305,0,0,49,6
41306,0,0,58,13
41307,1,0,34,14
41308,0,0,52,7
41309,1,0,58,0
41310,1,0,35,16
41311,0,0,30,8
41312,0,0,68,4
41313,0,0,20,5
41314,0,0,42,2
41315,1,0,32,16
41316,1,1,48,5
41317,1,1,62,15
41318,1,1,44,8
41319,0,0,35,17
41320,1,0,44,12
41321,1,0,67,15
41322,0,0,37,15
41323,1,0,28,17
41324,1,0,22,7
41325,1,1,49,2
41326,1,0,21,18
41327,1,0,19,5
41328,0,0,64,4
41329,1,0,46,1
41330,1,0,34,11
41331,1,0,34,9
41332,0,1,64,10
41333,0,0,36,7
41334,1,0,42,17
41335,1,0,35,16
41336,0,0,40,2
41337,1,0,56,7
41338,0,0,51,17
41339,1,0,18,1
41340,0,1,25,7
41341,1,0,50,4
41342,1,0,33,3
41343,0,0,51,16
41344,0,0,46,13
41345,0,0,39,13
41346,1,0,45,14
41347,1,0,42,11
41348,1,0,34,0
41349,1,0,65,9
41350,1,0,60,1
41351,1,0,60,6
41352,1,1,18,9
41353,0,0,35,7
41354,1,0,61,7
41355,0,0,66,11
41356,1,0,64,18
41357,0,0,37,3
41358,0,0,51,11
41359,0,0,39,9
41360,1,0,49,14
41361,0,0,68,16
41362,1,0,52,4
41363,0,0,57,13
41364,0,0,25,7
41365,0,0,22,5
41366,0,0,55,4
41367,0,0,64,8
41368,0,0,65,8
41369,0,0,40,2
41370,0,0,35,18
41371,0,0,47,9
41372,1,0,34,14
41373,0,0,29,1
41374,0,0,29,5
41375,0,1,62,4
41376,1,0,18,9
41377,0,0,51,17
41378,1,0,58,7
41379,1,0,43,7
41380,0,0,45,8
41381,0,0,49,9
41382,0,0,22,18
41383,0,0,49,2
41384,0,0,51,15
41385,0,1,19,3
41386,1,0,41,14
41387,0,0,59,17
41388,0,1,23,19
41389,1,0,28,19
41390,0,0,65,11
41391,0,0,40,6
41392,1,0,38,5
41393,0,0,52,18
41394,1,0,41,10
41395,0,0,38,10
41396,1,0,42,5
41397,1,1,67,9
41398,0,0,42,5
41399,0,0,22,7
41400,0,1,68,10
41401,1,0,61,3
41402,1,0,18,3
41403,0,0,46,16
41404,1,0,29,10
41405,1,0,24,5
41406,1,1,24,10
41407,0,0,35,4
41408,1,0,35,10
41409,0,0,52,16
41410,1,0,23,19
41411,0,1,57,0
41412,0,0,27,1
41413,1,1,49,19
41414,1,0,38,8
41415,0,0,18,7
41416,1,1,64,8
41417,0,1,21,3
41418,0,0,52,17
41419,0,0,67,7
41420,0,0,42,11
41421,1,0,21,15
41422,0,0,22,13
41423,0,0,23,7
41424,1,0,22,9
41425,0,0,54,9
41426,1,0,44,7
41427,1,0,48,9
41428,0,0,46,7
41429,0,0,63,11
41430,1,0,53,2
41431,1,0,19,16
41432,1,0,40,14
41433,1,0,58,13
41434,1,0,64,10
41435,0,0,51,17
41436,1,0,54,15
41437,0,0,53,3
41438,0,0,23,0
41439,0,0,61,8
41440,0,0,45,15
41441,1,0,20,0
41442,0,0,52,10
41443,0,0,34,11
41444,0,0,61,14
41445,0,0,32,5
41446,1,0,36,3
41447,1,0,29,17
41448,1,0,67,15
41449,1,0,43,4
41450,1,0,68,16
41451,0,0,61,8
41452,1,0,66,13
41453,0,0,63,15
41454,1,0,52,17
41455,1,0,66,14
41456,1,1,21,3
41457,0,0,50,13
41458,0,0,24,5
41459,1,0,33,3
41460,1,0,56,16
41461,1,1,54,2
41462,0,0,64,2
41463,1,1,62,9
41464,1,0,25,10
41465,0,0,42,6
41466,1,0,35,13
41467,0,0,53,7
41468,1,0,32,18
41469,0,0,21,9
41470,1,0,53,9
41471,0,0,67,8
41472,0,0,37,19
41473,1,0,62,3
41474,0,0,48,17
41475,1,0,34,13
41476,0,0,54,19
41477,1,0,66,0
41478,0,0,39,19
41479,1,1,29,11
41480,0,1,18,7
41481,0,0,47,8
41482,1,0,22,3
41483,0,0,29,15
41484,1,0,29,3
41485,0,0,21,13
41486,1,0,19,15
41487,1,1,40,7
41488,1,1,23,18
41489,0,1,61,6
41490,0,0,48,4
41491,0,0,49,16
41492,1,0,42,4
41493,1,0,25,3
41494,1,1,44,3
41495,1,0,67,6
41496,0,0,31,13
41497,0,0,41,9
41498,0,0,36,18
41499,1,0,44,7
41500,0,0,47,9
41501,1,0,33,16
41502,0,0,26,0
41503,0,0,27,2
41504,1,0,32,7
41505,0,0,64,7
41506,0,0,53,19
41507,1,0,47,13
41508,0,0,26,18
41509,0,0,64,16
41510,1,0,68,9
41511,1,0,42,19
41512,0,0,32,0
41513,1,0,58,6
41514,1,0,67,17
41515,0,0,58,14
41516,1,1,27,15
41517,1,0,29,4
41518,0,0,37,18
41519,1,0,55,19
41520,1,0,22,17
41521,1,1,19,7
41522,1,0,42,2
41523,0,0,62,1
41524,0,0,35,11
41525,1,0,29,11
41526,1,0,64,13
41527,0,0,55,12
41528,0,0,18,7
41529,1,0,31,17
41530,1,0,27,4
41531,0,0,68,19
41532,1,0,42,0
41533,0,0,39,0
41534,0,0,42,16
41535,0,0,41,5
41536,1,1,35,17
41537,1,0,67,14
41538,0,0,62,5
41539,0,0,38,15
41540,1,0,26,7
41541,0,0,42,10
41542,1,0,63,8
41543,1,0,50,4
41544,0,0,44,14
41545,0,0,59,2
41546,1,0,43,1
41547,1,0,66,1
41548,0,1,56,13
41549,1,0,39,7
41550,0,1,64,5
41551,0,0,56,10
41552,1,0,42,7
41553,1,0,27,10
41554,0,0,56,17
41555,0,0,49,3
41556,1,0,66,5
41557,1,0,40,10
41558,1,0,45,16
41559,0,0,23,7
41560,1,1,19,8
41561,0,0,18,14
41562,1,0,43,18
41563,0,0,20,8
41564,1,1,29,18
41565,1,0,64,14
41566,1,0,39,3
41567,1,0,61,10
41568,1,0,58,18
41569,1,0,57,2
41570,1,0,59,18
41571,1,0,56,16
41572,1,0,25,5
41573,0,0,64,19
41574,0,0,28,5
41575,0,0,38,12
41576,0,0,34,3
41577,1,1,68,1
41578,0,0,39,7
41579,0,0,19,12
41580,0,0,44,15
41581,0,0,21,10
41582,0,0,65,5
41583,1,0,29,8
41584,1,0,69,16
41585,0,0,20,9
41586,0,0,25,12
41587,1,1,59,17
41588,1,0,20,9
41589,0,0,62,5
41590,0,0,68,2
41591,0,0,39,9
41592,0,1,42,8
41593,0,1,61,16
41594,1,0,20,1
41595,1,0,38,11
41596,0,0,31,2
41597,1,0,67,15
41598,1,0,42,13
41599,1,0,66,19
41600,1,0,25,13
41601,1,0,20,5
41602,0,1,26,10
41603,0,0,42,14
41604,1,0,22,15
41605,0,0,20,5
41606,1,0,34,10
41607,1,0,56,2
41608,0,0,24,2
41609,1,0,33,4
41610,1,0,22,1
41611,0,0,68,3
41612,0,1,35,16
41613,1,0,29,19
41614,0,0,59,14
41615,0,0,66,5
41616,0,0,33,18
41617,1,0,30,19
41618,1,0,59,17
41619,1,1,42,16
41620,0,0,41,17
41621,1,0,26,17
41622,0,0,53,2
41623,0,0,57,14
41624,0,0,30,15
41625,0,0,56,5
41626,0,0,46,12
41627,0,0,31,2
41628,0,0,63,19
41629,1,1,51,0
41630,0,0,31,17
41631,1,0,47,18
41632,1,0,45,17
41633,0,1,52,12
41634,1,1,20,7
41635,0,0,22,12
41636,0,0,20,3
41637,0,0,45,6
41638,1,0,52,19
41639,1,0,31,5
41640,1,0,40,11
41641,0,1,36,13
41642,0,0,38,15
41643,1,0,36,18
41644,1,0,68,10
41645,1,0,36,2
41646,0,1,24,8
41647,0,0,18,8
41648,0,1,33,4
41649,1,1,28,0
41650,0,0,55,16
41651,0,0,22,16
41652,1,0,51,8
41653,0,0,44,13
41654,1,0,33,2
41655,1,0,48,17
41656,0,0,49,3
41657,1,0,21,3
41658,1,0,61,7
41659,0,0,40,11
41660,1,0,48,13
41661,1,0,69,8
41662,1,0,35,2
41663,1,1,41,3
41664,0,0,64,2
41665,0,0,25,8
41666,1,1,69,12
41667,0,0,41,13
41668,1,0,42,11
41669,0,0,54,18
41670,1,0,34,17
41671,0,0,42,13
41672,1,0,27,17
41673,1,0,35,16
41674,1,0,56,1
41675,0,0,46,1
41676,0,0,58,4
41677,1,0,34,2
41678,1,0,24,6
41679,0,0,26,5
41680,0,0,28,16
41681,0,0,54,2
41682,1,0,54,11
41683,0,0,35,14
41684,0,0,49,15
41685,0,1,46,5
41686,1,0,53,3
41687,1,0,21,16
41688,0,0,46,1
41689,0,0,26,5
41690,1,1,66,10
41691,0,0,42,4
41692,0,0,38,12
41693,1,0,37,2
41694,1,1,32,3
41695,1,0,67,1
41696,0,0,34,1
41697,0,0,33,16
41698,1,0,41,6
41699,0,0,28,13
41700,0,0,44,13
41701,0,0,23,12
41702,1,0,30,18
41703,1,0,33,2
41704,0,1,43,7
41705,0,0,20,16
41706,1,0,35,19
41707,1,0,19,14
41708,1,0,49,13
41709,0,1,57,5
41710,0,0,23,12
41711,1,0,45,16
41712,1,0,55,13
41713,0,0,62,7
41714,1,0,56,11
41715,0,0,35,17
41716,0,0,39,2
41717,0,0,20,0
41718,1,0,42,0
41719,0,0,21,11
41720,0,0,23,17
41721,0,0,34,9
41722,1,1,38,8
41723,1,0,23,3
41724,0,0,57,13
41725,0,0,34,0
41726,1,0,57,1
41727,0,0,51,5
41728,0,0,61,4
41729,1,0,50,12
41730,0,0,28,4
41731,1,0,41,1
41732,0,0,55,4
41733,0,0,65,0
41734,0,0,27,11
41735,1,0,21,2
41736,0,0,67,14
41737,1,0,41,6
41738,0,0,65,10
41739,0,1,40,5
41740,1,1,45,8
41741,1,0,58,14
41742,1,0,41,15
41743,1,0,33,6
41744,0,0,28,8
41745,0,0,47,19
41746,0,0,46,19
41747,1,0,47,15
41748,1,0,48,8
41749,0,0,28,9
41750,0,0,22,11
41751,0,0,52,4
41752,0,0,42,15
41753,0,0,67,17
41754,0,1,44,0
41755,0,0,52,17
41756,0,0,46,3
41757,1,0,20,13
41758,1,1,65,9
41759,0,1,43,13
41760,1,1,46,1
41761,0,0,35,13
41762,0,0,31,18
41763,1,0,27,7
41764,0,0,65,9
41765,0,0,37,12
41766,1,0,52,13
41767,0,0,54,0
41768,0,0,68,12
41769,1,0,45,4
41770,0,0,69,3
41771,1,0,69,7
41772,0,0,67,9
41773,0,0,40,7
41774,1,0,23,4
41775,0,0,29,12
41776,1,0,23,16
41777,1,0,67,16
41778,0,0,29,14
41779,1,1,32,18
41780,0,0,54,0
41781,0,0,23,3
41782,1,1,54,10
41783,0,0,32,6
41784,0,0,58,10
41785,1,0,38,13
41786,0,0,49,19
41787,0,0,66,15
41788,1,1,42,6
41789,1,0,40,4
41790,0,0,33,17
41791,0,1,62,19
41792,0,0,62,19
41793,0,0,68,9
41794,1,0,21,4
41795,1,0,61,17
41796,1,0,27,16
41797,1,0,42,4
41798,1,0,48,11
41799,0,0,47,10
41800,0,0,21,18
41801,0,0,18,2
41802,1,0,50,7
41803,0,0,49,10
41804,1,0,55,9
41805,0,0,56,19
41806,1,1,69,19
41807,1,0,34,11
41808,0,0,58,2
41809,1,0,54,16
41810,0,0,59,4
41811,1,0,43,7
41812,0,0,34,0
41813,0,0,22,9
41814,0,1,56,3
41815,0,0,31,4
41816,1,0,59,11
41817,1,0,58,4
41818,0,0,67,19
41819,0,0,56,2
41820,1,0,61,9
41821,0,0,29,15
41822,0,1,46,7
41823,0,0,27,10
41824,1,0,59,17
41825,1,0,66,15
41826,1,0,35,8
41827,0,0,49,8
41828,1,0,34,15
41829,1,0,38,18
41830,0,0,39,13
41831,1,0,30,5
41832,1,0,28,8
41833,1,0,60,16
41834,1,0,64,3
41835,1,0,43,8
41836,1,0,41,10
41837,1,0,61,14
41838,0,0,62,5
41839,0,0,49,18
41840,1,0,55,12
41841,1,0,22,11
41842,0,0,65,9
41843,1,0,33,8
41844,0,0,31,5
41845,1,0,40,13
41846,1,1,55,15
41847,1,0,23,4
41848,1,0,59,18
41849,1,0,23,12
